Ano;Código da Área;Área de Avaliação;Código da IES;Nome da IES;Sigla da IES;Organização Acadêmica;Categoria Administrativa;Código do Curso;Modalidade de Ensino;Código do Município;Município do Curso;Sigla da UF;Nº de Concluintes Inscritos;Nº  de Concluintes Participantes;Nota Bruta - FG;Nota Padronizada - FG;Nota Bruta - CE;Nota Padronizada - CE;Conceito Enade (Contínuo);Conceito Enade (Faixa);Observação
2019;6208;ENGENHARIA DE PRODUÇÃO;1700;FACULDADE PROMOVE DE SETE LAGOAS;FSLMG;Faculdade;Privada com fins lucrativos;1258105;Educação Presencial;3167202;Sete Lagoas;MG;14;13;414.077;27.959;435.462;2.51;25.815;3;
2019;6208;ENGENHARIA DE PRODUÇÃO;1716;Centro Universitário União das Américas;UNIAMÉRICA;Centro Universitário;Privada sem fins lucrativos;1204547;Educação Presencial;4108304;Foz do Iguaçu;PR;7;7;293.857;13.382;326.143;12.343;12.602;2;
2019;6208;ENGENHARIA DE PRODUÇÃO;1721;FACULDADE DE VIÇOSA;FDV;Faculdade;Privada com fins lucrativos;123375;Educação Presencial;3171303;Viçosa;MG;8;6;493.333;3.757;537.333;36.988;37.133;4;
2019;6208;ENGENHARIA DE PRODUÇÃO;1734;Faculdade Integral Diferencial Wyden;Facid Wyden;Faculdade;Privada com fins lucrativos;1260315;Educação Presencial;2211001;Teresina;PI;31;31;340.516;1.904;36.329;16.678;17.268;2;
2019;6208;ENGENHARIA DE PRODUÇÃO;1736;CENTRO UNIVERSITÁRIO LA SALLE DO RIO DE JANEIRO;UNILASALLE/RJ;Centro Universitário;Privada sem fins lucrativos;1188438;Educação Presencial;3303302;Niterói;RJ;26;23;433.087;30.265;415.304;22.747;24.627;3;
2019;6208;ENGENHARIA DE PRODUÇÃO;1738;Faculdade São Lucas Porto Velho;FSL;Faculdade;Privada com fins lucrativos;1260525;Educação Presencial;1100205;Porto Velho;RO;27;19;463.579;33.962;363.684;16.724;21.033;3;
2019;6208;ENGENHARIA DE PRODUÇÃO;1742;FACULDADE DE TECNOLOGIA CARLOS DRUMMOND DE ANDRADE;CSET DRUMMOND;Faculdade;Privada com fins lucrativos;116284;Educação Presencial;3550308;São Paulo;SP;26;22;30.65;14.915;328.318;12.596;13.176;2;
2019;6208;ENGENHARIA DE PRODUÇÃO;1758;FACULDADE INDEPENDENTE DO NORDESTE;FAINOR;Faculdade;Privada com fins lucrativos;1104882;Educação Presencial;2933307;Vitória da Conquista;BA;58;53;368.849;22.475;383.113;18.991;19.862;3;
2019;6208;ENGENHARIA DE PRODUÇÃO;1759;FACULDADE PADRE JOÃO BAGOZZI;FACULDADE BAGOZZI;Faculdade;Privada sem fins lucrativos;1112702;Educação Presencial;4106902;Curitiba;PR;29;27;336.815;18.591;389.889;19.781;19.484;3;
2019;6208;ENGENHARIA DE PRODUÇÃO;1762;FACULDADE DE TECNOLOGIA E NEGÓCIOS CARLOS DRUMMOND DE ANDRADE;;Faculdade;Privada com fins lucrativos;1043767;Educação Presencial;3550308;São Paulo;SP;21;18;295.944;13.635;312.722;10.776;11.491;2;
2019;6208;ENGENHARIA DE PRODUÇÃO;1767;FACULDADE DE CIÊNCIAS SOCIAIS APLICADAS;;Faculdade;Privada com fins lucrativos;83376;Educação Presencial;5107958;Tangará da Serra;MT;45;29;291.034;1.304;298.586;0.9127;10.105;2;
2019;6208;ENGENHARIA DE PRODUÇÃO;1772;Centro Universitário Fanor Wyden;UniFanor Wyden;Centro Universitário;Privada com fins lucrativos;117020;Educação Presencial;2304400;Fortaleza;CE;158;137;359.701;21.366;355.635;15.784;1.718;2;
2019;6208;ENGENHARIA DE PRODUÇÃO;1773;CENTRO UNIVERSITÁRIO FAI;;Centro Universitário;Privada com fins lucrativos;1204520;Educação Presencial;4208401;Itapiranga;SC;18;18;342.667;1.93;438.889;2.55;2.395;3;
2019;6208;ENGENHARIA DE PRODUÇÃO;1774;FACULDADE EDUCACIONAL DE PONTA GROSSA;;Faculdade;Privada com fins lucrativos;1177369;Educação Presencial;4119905;Ponta Grossa;PR;39;33;360.818;21.501;376.909;18.267;19.075;2;
2019;6208;ENGENHARIA DE PRODUÇÃO;1775;Centro Universitário Favip Wyden;UniFavip Wyden;Centro Universitário;Privada com fins lucrativos;1205202;Educação Presencial;2604106;Caruaru;PE;47;44;395.682;25.729;386.182;19.349;20.944;3;
2019;6208;ENGENHARIA DE PRODUÇÃO;1777;CENTRO UNIVERSITÁRIO LEONARDO DA VINCI;UNIVINCI;Centro Universitário;Privada com fins lucrativos;104518;Educação Presencial;4206504;Guaramirim;SC;37;32;314.219;15.851;380.469;18.682;17.974;2;
2019;6208;ENGENHARIA DE PRODUÇÃO;1780;FACULDADE HORIZONTINA;FAHOR;Faculdade;Privada sem fins lucrativos;74249;Educação Presencial;4309605;Horizontina;RS;24;24;420.833;28.779;410.875;2.223;23.868;3;
2019;6208;ENGENHARIA DE PRODUÇÃO;1790;FACULDADE DO SUL DA BAHIA;FASB;Faculdade;Privada sem fins lucrativos;105903;Educação Presencial;2931350;Teixeira de Freitas;BA;10;10;35.16;20.384;41.28;22.455;21.937;3;
2019;6208;ENGENHARIA DE PRODUÇÃO;1805;CENTRO UNIVERSITÁRIO DOS GUARARAPES;UNIFG;Centro Universitário;Privada com fins lucrativos;1177048;Educação Presencial;2607901;Jaboatão dos Guararapes;PE;77;64;363.922;21.878;317.312;11.312;13.954;2;
2019;6208;ENGENHARIA DE PRODUÇÃO;1807;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ;IFCE;Instituto Federal de Educação, Ciência e Tecnologia;Pública Federal;1327499;Educação Presencial;2311306;Quixadá;CE;10;9;616.444;5;53.6;36.832;40.124;5;
2019;6208;ENGENHARIA DE PRODUÇÃO;1808;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO ESPÍRITO SANTO;IFES;Instituto Federal de Educação, Ciência e Tecnologia;Pública Federal;121880;Educação Presencial;3201308;Cariacica;ES;63;58;50.869;39.432;518.224;34.758;35.926;4;
2019;6208;ENGENHARIA DE PRODUÇÃO;1810;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE SÃO PAULO;IFSP;Instituto Federal de Educação, Ciência e Tecnologia;Pública Federal;1147844;Educação Presencial;3550308;São Paulo;SP;28;23;446.609;31.904;472.478;29.419;30.041;4;
2019;6208;ENGENHARIA DE PRODUÇÃO;1817;Faculdade Estácio de Curitiba;ESTÁCIO CURITIBA;Faculdade;Privada com fins lucrativos;59828;Educação Presencial;4106902;Curitiba;PR;42;35;39.5;25.646;388.714;19.644;21.145;3;
2019;6208;ENGENHARIA DE PRODUÇÃO;1818;FACULDADE PITÁGORAS DE BELO HORIZONTE;FPAS;Faculdade;Privada com fins lucrativos;59827;Educação Presencial;3106200;Belo Horizonte;MG;93;69;305.826;14.833;320.493;11.683;12.471;2;
2019;6208;ENGENHARIA DE PRODUÇÃO;1818;FACULDADE PITÁGORAS DE BELO HORIZONTE;FPAS;Faculdade;Privada com fins lucrativos;1259396;Educação Presencial;3106200;Belo Horizonte;MG;1;1;;;;;;SC;
2019;6208;ENGENHARIA DE PRODUÇÃO;1819;CENTRO UNIVERSITÁRIO FARIAS BRITO;;Centro Universitário;Privada com fins lucrativos;1186217;Educação Presencial;2304400;Fortaleza;CE;15;15;317.733;16.277;44.78;26.539;23.974;3;
2019;6208;ENGENHARIA DE PRODUÇÃO;1830;FACULDADE ANHANGUERA DE PASSO FUNDO;;Faculdade;Privada com fins lucrativos;1205642;Educação Presencial;4314100;Passo Fundo;RS;2;2;48.7;36.802;38.85;19.619;23.915;3;
2019;6208;ENGENHARIA DE PRODUÇÃO;1834;FACULDADE DE AGUDOS;FAAG;Faculdade;Privada sem fins lucrativos;1050867;Educação Presencial;3500709;Agudos;SP;49;36;335.944;18.485;362.556;16.592;17.065;2;
2019;6208;ENGENHARIA DE PRODUÇÃO;1841;CENTRO UNIVERSITÁRIO ANTÔNIO EUFRÁSIO DE TOLEDO DE PRESIDENTE PRUDENTE - TOLEDO PRUDENTE;TOLEDO PRUDENTE;Centro Universitário;Privada sem fins lucrativos;1314238;Educação Presencial;3541406;Presidente Prudente;SP;7;7;434.857;30.479;493.571;31.881;3.153;4;
2019;6208;ENGENHARIA DE PRODUÇÃO;1843;FACULDADE DE ADMINISTRAÇÃO DE CAMPO BELO;FACAMP;Faculdade;Privada sem fins lucrativos;1125154;Educação Presencial;3111200;Campo Belo;MG;21;18;25.65;0.8852;279.833;0.6939;0.7417;1;
2019;6208;ENGENHARIA DE PRODUÇÃO;1869;CENTRO UNIVERSITÁRIO DE ITAJUBÁ;FEPI;Centro Universitário;Privada sem fins lucrativos;102756;Educação Presencial;3132404;Itajubá;MG;96;78;371.769;22.829;414.372;22.639;22.686;3;
2019;6208;ENGENHARIA DE PRODUÇÃO;1878;CENTRO UNIVERSITÁRIO DA FUNDAÇÃO EDUCACIONAL INACIANA PE SABÓIA DE MEDEIROS;FEI;Centro Universitário;Privada sem fins lucrativos;64112;Educação Presencial;3548708;São Bernardo do Campo;SP;220;217;428.217;29.674;572.253;41.063;38.215;4;
2019;6208;ENGENHARIA DE PRODUÇÃO;1879;Centro Universitário UNIFACEAR;;Centro Universitário;Privada com fins lucrativos;95183;Educação Presencial;4101804;Araucária;PR;95;73;333.014;1.813;376.726;18.245;18.217;2;
2019;6208;ENGENHARIA DE PRODUÇÃO;1885;CENTRO UNIVERSITÁRIO UNIDADE DE ENSINO SUPERIOR DOM BOSCO;UNDB;Centro Universitário;Privada com fins lucrativos;116618;Educação Presencial;2111300;São Luís;MA;12;11;467.091;34.388;419.727;23.263;26.045;3;
2019;6208;ENGENHARIA DE PRODUÇÃO;1892;Centro Universitário de Excelência Eniac;ENIAC;Centro Universitário;Privada com fins lucrativos;1308552;Educação a Distância;3518800;Guarulhos;SP;19;12;340.417;19.028;36.85;17.285;17.721;2;
2019;6208;ENGENHARIA DE PRODUÇÃO;1892;Centro Universitário de Excelência Eniac;ENIAC;Centro Universitário;Privada com fins lucrativos;5000304;Educação Presencial;3518800;Guarulhos;SP;120;93;309.462;15.274;336.355;13.534;13.969;2;
2019;6208;ENGENHARIA DE PRODUÇÃO;1893;Faculdade Unirb - Feira de Santana;;Faculdade;Privada com fins lucrativos;51148;Educação Presencial;2910800;Feira de Santana;BA;12;12;403.833;26.717;323.333;12.015;1.569;2;
2019;6208;ENGENHARIA DE PRODUÇÃO;1895;CENTRO UNIVERSITÁRIO CHRISTUS;UNICHRISTUS;Centro Universitário;Privada com fins lucrativos;1158593;Educação Presencial;2304400;Fortaleza;CE;7;7;435.429;30.549;545.286;37.916;36.074;4;
2019;6208;ENGENHARIA DE PRODUÇÃO;1900;Centro Universitário do Paraná;UniFaesp;Centro Universitário;Privada sem fins lucrativos;1259030;Educação Presencial;4106902;Curitiba;PR;18;16;348.125;19.962;31.3;10.809;13.097;2;
2019;6208;ENGENHARIA DE PRODUÇÃO;1913;CENTRO UNIVERSITÁRIO FAMINAS;UNIFAMINAS;Centro Universitário;Privada com fins lucrativos;1258581;Educação Presencial;3143906;Muriaé;MG;24;24;442.958;31.462;466.792;28.756;29.432;3;
2019;6208;ENGENHARIA DE PRODUÇÃO;1918;FACULDADE CAPIVARI;FUCAP;Faculdade;Privada com fins lucrativos;1154874;Educação Presencial;4203956;Capivari de Baixo;SC;26;24;354.958;20.791;382.833;18.958;19.416;2;
2019;6208;ENGENHARIA DE PRODUÇÃO;1927;CENTRO UNIVERSITÁRIO DO VALE DO IGUAÇU;UNIGUAÇU;Centro Universitário;Privada com fins lucrativos;1169522;Educação Presencial;4128203;União da Vitória;PR;18;17;489.412;37.094;486.647;31.073;32.578;4;
2019;6208;ENGENHARIA DE PRODUÇÃO;1944;FACULDADE DE TECNOLOGIA IBRATEC;IBRATEC;Faculdade;Privada com fins lucrativos;1178060;Educação Presencial;2611606;Recife;PE;18;17;337.176;18.635;301.294;0.9443;11.741;2;
2019;6208;ENGENHARIA DE PRODUÇÃO;1949;CENTRO UNIVERSITÁRIO DE PAULÍNIA;UNIFACP;Centro Universitário;Privada com fins lucrativos;1076374;Educação Presencial;3536505;Paulínia;SP;51;38;353.816;20.652;368.947;17.338;18.166;2;
2019;6208;ENGENHARIA DE PRODUÇÃO;1961;INSTITUTO TECNOLÓGICO E DAS CIÊNCIAS SOCIAIS APLICADAS E DA SAÚDE DO CENTRO EDUC. N. SRª AUXILIADORA;ITCSAS/CENSA;Faculdade;Privada sem fins lucrativos;67161;Educação Presencial;3301009;Campos dos Goytacazes;RJ;24;19;475.053;35.353;464.789;28.522;3.023;4;
2019;6208;ENGENHARIA DE PRODUÇÃO;1965;FACULDADE DE TECNOLOGIA DE ALAGOAS;FAT/AL;Faculdade;Privada sem fins lucrativos;1121276;Educação Presencial;2704302;Maceió;AL;10;7;34.8;19.947;32.6;12.326;14.231;2;
2019;6208;ENGENHARIA DE PRODUÇÃO;1967;FACULDADE DO VALE DO ITAPECURÚ;FAI;Faculdade;Privada com fins lucrativos;1129511;Educação Presencial;2103000;Caxias;MA;30;29;360.483;21.461;32.169;11.823;14.232;2;
2019;6208;ENGENHARIA DE PRODUÇÃO;1970;FACULDADE DO ESPÍRITO SANTO;UNES;Faculdade;Privada com fins lucrativos;117905;Educação Presencial;3201209;Cachoeiro de Itapemirim;ES;15;9;487.222;36.829;465.556;28.611;30.666;4;
2019;6208;ENGENHARIA DE PRODUÇÃO;1984;Centro Universitário Unifacig;;Centro Universitário;Privada com fins lucrativos;1283112;Educação Presencial;3139409;Manhuaçu;MG;18;17;37.4;2.31;355.294;15.744;17.583;2;
2019;6208;ENGENHARIA DE PRODUÇÃO;1986;CENTRO UNIVERSITÁRIO ESTÁCIO JUIZ DE FORA - ESTÁCIO JUIZ DE FORA;;Centro Universitário;Privada com fins lucrativos;1180252;Educação Presencial;3136702;Juiz de Fora;MG;44;41;380.878;23.934;378.024;18.397;19.781;3;
2019;6208;ENGENHARIA DE PRODUÇÃO;2005;FACULDADE DE CIÊNCIAS SOCIAIS APLICADAS DE SINOP;FACISAS;Faculdade;Privada com fins lucrativos;88486;Educação Presencial;5107909;Sinop;MT;12;7;388.143;24.815;430.571;24.529;2.46;3;
2019;6208;ENGENHARIA DE PRODUÇÃO;2037;FACULDADE UNIME DE CIÊNCIAS EXATAS E TECNOLÓGICAS;FCT;Faculdade;Privada com fins lucrativos;1178531;Educação Presencial;2919207;Lauro de Freitas;BA;19;19;457.421;33.215;366.632;17.067;21.104;3;
2019;6208;ENGENHARIA DE PRODUÇÃO;2042;FACULDADE FIGUEIREDO COSTA - FIC;;Faculdade;Privada com fins lucrativos;116812;Educação Presencial;2704302;Maceió;AL;7;6;39.55;25.707;290.833;0.8222;12.593;2;
2019;6208;ENGENHARIA DE PRODUÇÃO;2076;CENTRO UNIVERSITÁRIO UNIRB;UNIRB;Centro Universitário;Privada com fins lucrativos;117537;Educação Presencial;2927408;Salvador;BA;21;19;373.526;23.042;322.053;11.865;1.466;2;
2019;6208;ENGENHARIA DE PRODUÇÃO;2111;CENTRO UNIVERSITÁRIO INTA;UNINTA;Centro Universitário;Privada sem fins lucrativos;1259586;Educação Presencial;2312908;Sobral;CE;18;18;36;21.402;332.778;13.117;15.188;2;
2019;6208;ENGENHARIA DE PRODUÇÃO;2113;FACULDADE DOM BOSCO DE PORTO ALEGRE;FDB;Faculdade;Privada sem fins lucrativos;1351905;Educação Presencial;4314902;Porto Alegre;RS;6;6;359.833;21.382;428.167;24.248;23.532;3;
2019;6208;ENGENHARIA DE PRODUÇÃO;2123;CENTRO UNIVERSITÁRIO MAX PLANCK;UniMAX;Centro Universitário;Privada com fins lucrativos;1078938;Educação Presencial;3520509;Indaiatuba;SP;58;45;375.511;23.283;425.756;23.967;23.796;3;
2019;6208;ENGENHARIA DE PRODUÇÃO;2135;CENTRO UNIVERSITÁRIO CATÓLICA DE QUIXADÁ;UNICATÓLICA;Centro Universitário;Privada sem fins lucrativos;122600;Educação Presencial;2311306;Quixadá;CE;28;23;44.213;31.361;356.565;15.893;1.976;3;
2019;6208;ENGENHARIA DE PRODUÇÃO;2147;Centro Universitário CEUNI - FAMETRO;FAMETRO;Centro Universitário;Privada com fins lucrativos;1162836;Educação Presencial;1302603;Manaus;AM;98;83;292.578;13.227;336.434;13.544;13.464;2;
2019;6208;ENGENHARIA DE PRODUÇÃO;2150;FACULDADE DO PIAUÍ;FAPI;Faculdade;Privada com fins lucrativos;1279973;Educação Presencial;2211001;Teresina;PI;10;9;311.111;15.474;397.444;20.663;19.366;2;
2019;6208;ENGENHARIA DE PRODUÇÃO;2183;CENTRO UNIVERSITÁRIO FUNDAÇÃO SANTO ANDRÉ;CUFSA;Centro Universitário;Privada sem fins lucrativos;64500;Educação Presencial;3547809;Santo André;SP;152;135;342.141;19.237;354.985;15.708;1.659;2;
2019;6208;ENGENHARIA DE PRODUÇÃO;2189;FACULDADE DO MARANHÃO;FACAM-MA;Faculdade;Privada com fins lucrativos;1258367;Educação Presencial;2111300;São Luís;MA;36;35;349.886;20.176;33.16;12.979;14.779;2;
2019;6208;ENGENHARIA DE PRODUÇÃO;2191;FACULDADE ANHANGUERA DE PELOTAS;;Faculdade;Privada com fins lucrativos;1117478;Educação Presencial;4314407;Pelotas;RS;4;4;39.7;25.889;38.5;19.211;2.088;3;
2019;6208;ENGENHARIA DE PRODUÇÃO;2194;FACULDADE ANHANGUERA DO RIO GRANDE;;Faculdade;Privada com fins lucrativos;5000330;Educação Presencial;4315602;Rio Grande;RS;24;20;33.455;18.316;37.54;18.091;18.147;2;
2019;6208;ENGENHARIA DE PRODUÇÃO;2220;Faculdade Doctum de Juiz de Fora;DOCTUM;Faculdade;Privada sem fins lucrativos;1154194;Educação Presencial;3136702;Juiz de Fora;MG;49;43;370.884;22.722;373.791;17.903;19.108;2;
2019;6208;ENGENHARIA DE PRODUÇÃO;2240;FACULDADE DE FORTALEZA;FAFOR;Faculdade;Privada com fins lucrativos;1162232;Educação Presencial;2304400;Fortaleza;CE;40;38;312.605;15.655;313.605;1.088;12.073;2;
2019;6208;ENGENHARIA DE PRODUÇÃO;2241;FACULDADE DO SUDESTE MINEIRO;FACSUM;Faculdade;Privada com fins lucrativos;1161443;Educação Presencial;3136702;Juiz de Fora;MG;21;13;475.077;35.356;385.308;19.247;23.274;3;
2019;6208;ENGENHARIA DE PRODUÇÃO;2270;FACULDADE DE CIÊNCIAS SOCIAIS APLICADAS DE EXTREMA;FAEX;Faculdade;Privada sem fins lucrativos;1102542;Educação Presencial;3125101;Extrema;MG;15;15;47.36;35.177;459.667;27.924;29.737;4;
2019;6208;ENGENHARIA DE PRODUÇÃO;2271;FACULDADE PITÁGORAS DE IPATINGA;FPI;Faculdade;Privada com fins lucrativos;59740;Educação Presencial;3131307;Ipatinga;MG;37;10;44.1;31.224;43.02;24.486;2.617;3;
2019;6208;ENGENHARIA DE PRODUÇÃO;2275;FACULDADE SANTO AGOSTINHO;FASA;Faculdade;Privada com fins lucrativos;90717;Educação Presencial;3143302;Montes Claros;MG;118;74;327.919;17.512;294.486;0.8648;10.864;2;
2019;6208;ENGENHARIA DE PRODUÇÃO;2279;Centro Universitário Metrocamp Wyden;UniMetrocamp Wyden;Centro Universitário;Privada com fins lucrativos;1120061;Educação Presencial;3509502;Campinas;SP;47;38;368.553;22.439;377.289;18.311;19.343;2;
2019;6208;ENGENHARIA DE PRODUÇÃO;2324;FACULDADE UNIÃO BANDEIRANTE;;Faculdade;Privada com fins lucrativos;1205835;Educação Presencial;4216602;São José;SC;3;2;32.95;17.704;56;39.633;3.415;4;
2019;6208;ENGENHARIA DE PRODUÇÃO;2328;FACULDADE ITEANA DE BOTUCATU;FITB;Faculdade;Privada sem fins lucrativos;1299596;Educação Presencial;3507506;Botucatu;SP;22;21;393.857;25.508;435.429;25.096;25.199;3;
2019;6208;ENGENHARIA DE PRODUÇÃO;2334;FACULDADE CNEC RIO DAS OSTRAS;;Faculdade;Privada sem fins lucrativos;90699;Educação Presencial;3304524;Rio das Ostras;RJ;29;24;342.125;19.235;37.375;17.898;18.232;2;
2019;6208;ENGENHARIA DE PRODUÇÃO;2355;FACULDADE ANHANGUERA DE MATÃO;;Faculdade;Privada com fins lucrativos;1205825;Educação Presencial;3529302;Matão;SP;2;1;;;;;;SC;
2019;6208;ENGENHARIA DE PRODUÇÃO;2365;CENTRO UNIVERSITÁRIO CATÓLICA DO TOCANTINS;UNICATÓLICA;Centro Universitário;Privada sem fins lucrativos;5000251;Educação Presencial;1721000;Palmas;TO;34;28;316.071;16.075;361.143;16.427;16.339;2;
2019;6208;ENGENHARIA DE PRODUÇÃO;2408;FACULDADE ESAMC SANTOS;ESAMC;Faculdade;Privada com fins lucrativos;5000167;Educação Presencial;3548500;Santos;SP;29;26;355.538;20.861;364.423;1.681;17.823;2;
2019;6208;ENGENHARIA DE PRODUÇÃO;2409;CENTRO UNIVERSITÁRIO TABOSA DE ALMEIDA;ASCES-UNITA;Centro Universitário;Privada sem fins lucrativos;1173345;Educação Presencial;2604106;Caruaru;PE;16;15;433.933;30.367;417.067;22.953;24.807;3;
2019;6208;ENGENHARIA DE PRODUÇÃO;2423;FACULDADE DE CIÊNCIA E TECNOLOGIA DE MONTES CLAROS;FACIT;Faculdade;Privada sem fins lucrativos;100644;Educação Presencial;3143302;Montes Claros;MG;26;23;432.565;30.201;445.957;26.324;27.294;3;
2019;6208;ENGENHARIA DE PRODUÇÃO;2437;FACULDADE PITÁGORAS DE TEIXEIRA DE FREITAS;PIT TEIXEIRA;Faculdade;Privada com fins lucrativos;1069345;Educação Presencial;2931350;Teixeira de Freitas;BA;13;10;31.97;16.515;28.24;0.7238;0.9557;2;
2019;6208;ENGENHARIA DE PRODUÇÃO;2460;FACULDADE ESTÁCIO DE NATAL;ESTÁCIO DE NATAL;Faculdade;Privada com fins lucrativos;121473;Educação Presencial;2408102;Natal;RN;14;9;271.444;10.664;247.111;0.312;0.5006;1;
2019;6208;ENGENHARIA DE PRODUÇÃO;2477;FACULDADE DE ADMINISTRAÇÃO DE MARIANA;FAMA;Faculdade;Privada sem fins lucrativos;1070995;Educação Presencial;3140001;Mariana;MG;56;49;351.449;20.365;323.143;11.993;14.086;2;
2019;6208;ENGENHARIA DE PRODUÇÃO;2494;FUNVIC - FACULDADE DE PINDAMONHANGABA;;Faculdade;Privada sem fins lucrativos;5000504;Educação Presencial;3538006;Pindamonhangaba;SP;30;29;409.448;27.398;420.621;23.368;24.375;3;
2019;6208;ENGENHARIA DE PRODUÇÃO;2499;FASS - FACULDADE SOCIAL SUL AMERICANA;;Faculdade;Privada com fins lucrativos;72119;Educação Presencial;2919207;Lauro de Freitas;BA;23;19;368.632;22.449;287.632;0.7849;11.499;2;
2019;6208;ENGENHARIA DE PRODUÇÃO;2564;UNIVERSIDADE FEDERAL DE CAMPINA GRANDE;UFCG;Universidade;Pública Federal;79570;Educação Presencial;2504009;Campina Grande;PB;31;25;53.456;42.569;45.548;27.436;31.219;4;
2019;6208;ENGENHARIA DE PRODUÇÃO;2564;UNIVERSIDADE FEDERAL DE CAMPINA GRANDE;UFCG;Universidade;Pública Federal;1106578;Educação Presencial;2516300;Sumé;PB;40;36;439.556;31.049;384.417;19.143;22.119;3;
2019;6208;ENGENHARIA DE PRODUÇÃO;2571;CENTRO UNIVERSITÁRIO REDENTOR;FACREDENTOR;Centro Universitário;Privada sem fins lucrativos;119054;Educação Presencial;3302205;Itaperuna;RJ;27;21;482.714;36.282;431.762;24.668;27.571;3;
2019;6208;ENGENHARIA DE PRODUÇÃO;2620;FACULDADE DE AMPÉRE;FAMPER;Faculdade;Privada com fins lucrativos;1048400;Educação Presencial;4101002;Ampére;PR;9;7;400.571;26.322;260.571;0.4691;10.099;2;
2019;6208;ENGENHARIA DE PRODUÇÃO;2625;FACULDADE DE TECNOLOGIA IBTA - SÃO JOSÉ DOS CAMPOS;IBTA;Faculdade;Privada com fins lucrativos;1119928;Educação Presencial;3549904;São José dos Campos;SP;7;4;43.5;30.497;39.75;2.067;23.126;3;
2019;6208;ENGENHARIA DE PRODUÇÃO;2753;Faculdade de Ciências Educacionais de Capim Grosso;FCG;Faculdade;Privada com fins lucrativos;1204126;Educação Presencial;2906873;Capim Grosso;BA;15;12;32.85;17.583;24.65;0.3049;0.6682;1;
2019;6208;ENGENHARIA DE PRODUÇÃO;2755;FACULDADE DO VALE DO ITAJAÍ MIRIM;FAVIM;Faculdade;Privada com fins lucrativos;1046462;Educação Presencial;4202909;Brusque;SC;20;18;405.389;26.906;35.85;16.119;18.815;2;
2019;6208;ENGENHARIA DE PRODUÇÃO;2766;FACULDADE EMPRESARIAL DE CHAPECÓ;FAEM;Faculdade;Privada com fins lucrativos;117519;Educação Presencial;4204202;Chapecó;SC;32;32;355.125;20.811;361.219;16.436;1.753;2;
2019;6208;ENGENHARIA DE PRODUÇÃO;2770;FACULDADE UNIDA DE CAMPINAS;FACUNICAMPS;Faculdade;Privada com fins lucrativos;1257955;Educação Presencial;5208707;Goiânia;GO;16;16;402.313;26.533;467.812;28.875;28.289;3;
2019;6208;ENGENHARIA DE PRODUÇÃO;2773;FACULDADE DE MACAPÁ;;Faculdade;Privada com fins lucrativos;1200066;Educação Presencial;1600303;Macapá;AP;27;26;289.115;12.807;302.115;0.9539;10.356;2;
2019;6208;ENGENHARIA DE PRODUÇÃO;2774;Centro Universitário UNIFAFIBE;FAFIBE;Centro Universitário;Privada sem fins lucrativos;1202247;Educação Presencial;3506102;Bebedouro;SP;35;35;36.02;21.426;397.829;20.708;20.888;3;
2019;6208;ENGENHARIA DE PRODUÇÃO;2791;FACULDADE DE CIÊNCIAS AGRÁRIAS E EXATAS DE PRIMAVERA DO LESTE;;Faculdade;Privada com fins lucrativos;79554;Educação Presencial;5107040;Primavera do Leste;MT;6;5;39.06;25.113;31.9;11.509;1.491;2;
2019;6208;ENGENHARIA DE PRODUÇÃO;2794;FACULDADE DE CIÊNCIAS SOCIAIS E HUMANAS SOBRAL PINTO;FAIESP;Faculdade;Privada com fins lucrativos;1182944;Educação Presencial;5107602;Rondonópolis;MT;38;29;28.831;12.709;27.569;0.6455;0.8019;1;
2019;6208;ENGENHARIA DE PRODUÇÃO;2796;FACULDADE DE IPORÁ;FAI;Faculdade;Privada com fins lucrativos;1179866;Educação Presencial;5210208;Iporá;GO;15;13;350.154;20.208;296.615;0.8897;11.725;2;
2019;6208;ENGENHARIA DE PRODUÇÃO;2835;CENTRO UNIVERSITÁRIO MAURÍCIO DE NASSAU;UNINASSAU;Centro Universitário;Privada com fins lucrativos;1136511;Educação Presencial;2611606;Recife;PE;63;49;326.122;17.294;365.082;16.887;16.988;2;
2019;6208;ENGENHARIA DE PRODUÇÃO;2835;CENTRO UNIVERSITÁRIO MAURÍCIO DE NASSAU;UNINASSAU;Centro Universitário;Privada com fins lucrativos;1313393;Educação a Distância;2611606;Recife;PE;8;6;514.667;40.157;439.667;2.559;29.232;3;
2019;6208;ENGENHARIA DE PRODUÇÃO;2911;FACULDADE PAN AMAZÔNICA;FAPAN;Faculdade;Privada com fins lucrativos;1190579;Educação Presencial;1501402;Belém;PA;19;18;298.222;13.911;316.056;11.165;11.852;2;
2019;6208;ENGENHARIA DE PRODUÇÃO;2944;FACULDADE DO SUL;;Faculdade;Privada com fins lucrativos;1178529;Educação Presencial;2914802;Itabuna;BA;11;11;474.545;35.292;363.545;16.707;21.353;3;
2019;6208;ENGENHARIA DE PRODUÇÃO;3099;FACULDADE INTERNACIONAL DA PARAÍBA;FPB;Faculdade;Privada com fins lucrativos;1258062;Educação Presencial;2507507;João Pessoa;PB;49;45;372.289;22.892;362.022;1.653;1.812;2;
